Entity1,Entity2
source:MolarGibbsEnergy,target:GibbsFreeEnergy
source:MolarHeatCapacityAtConstantPressure,target:HeatCapacity
source:MomentOfForce,target:MomentOfForce
source:N,target:Nitrogen
source:Na,target:Sodium
source:Nb,target:Niobium
source:Nd,target:Neodymium
source:Ne,target:NeonAtom
source:Ni,target:Nickel
source:No,target:NobeliumAtom
source:Np,target:Neptunium
source:O,target:OxygenAtom
source:Os,target:Osmium
source:P,target:PhosphorusAtom
source:Pa,target:Pressure
source:Pb,target:Lead
source:Pd,target:PalladiumAtom
source:Permeability,target:Permeability
source:Permittivity,target:Permittivity
source:PlaneAngle,target:PlaneAngle
source:Pm,target:PromethiumAtom
source:Po,target:PoloniumAtom
source:Polymer_OrganicCompound,target:Polymers
source:Power,target:Power
source:Pressure,target:Pressure
source:Pt,target:Platinum
source:Pu,target:PlutoniumAtom
source:PureSubstance,target:PureSubstance
source:Radiance,target:Radiance
source:RadiantIntensity,target:RadiantIntensity
source:Rb,target:Rubidium
source:Re,target:Rhenium
source:Rh,target:Rhodium
source:Rings,target:Ring
source:Rn,target:RadonAtom
source:Ru,target:Ruthenium
source:Rubber,target:Elastomers
source:S,target:SulfurAtom
source:SI_units,target:Unit
source:Sb,target:Antimony
source:Sc,target:Scandium
source:Se,target:SeleniumAtom
source:ShearModulus,target:ShearModulus
source:Si,target:SiliconAtom
source:Sm,target:Samarium
source:Sn,target:Tin
source:SolidAngle,target:SolidAngle
source:Solvent,target:Solvent
source:SpecificEnergy,target:SpecificEnergy
source:SpecificEntropy,target:SpecificEntropy
source:SpecificHeatCapacity,target:SpecificHeat
source:SpecificHeatCapacityAtConstantPressure,target:HeatCapacity
source:SpecificVolume,target:SpecificVolume
source:Squares,target:UnitRaisedToPowerPositiveTwo
source:Sr,target:Strontium
source:StaticPermittivity,target:Permittivity
source:Substance,target:Material
source:SurfaceEnergyDensity,target:SurfaceTension
source:SurfacePowerDensity,target:Irradiance
source:SurfaceTension,target:SurfaceTension
source:Ta,target:TantalumAtom
source:Tb,target:Terbium
source:Tc,target:Temperature
source:Te,target:TelluriumAtom
source:Temperature,target:Temperature
source:Th,target:Thorium
source:ThermalConductivity,target:ThermalConductivity
source:ThermalExpansionCoefficient,target:ThermalExpansion
source:ThermodynamicTemperature,target:TemperatureUnit
source:Ti,target:TitaniumAtom
source:Time,target:Time
source:Tl,target:Thallium
source:Tm,target:MeltingPoint
source:U,target:Uranium
source:Uuo,target:Unununium
source:Uup,target:Unununium
source:Uut,target:Ununnilium
source:V,target:Volume
source:VickersHardnessNumber,target:Hardness
source:Volume,target:Volume
source:VolumeThermalExpansionCoefficient,target:ThermalExpansion
source:VolumeThermalExpansionCoefficient_D,target:ThermalExpansion
source:W,target:Power
source:WaveNumber,target:Wavenumber
source:Xe,target:Xenon
source:Y,target:YoungsModulus
source:Yb,target:Ytterbium
source:YoungsModulus,target:YoungsModulus
source:Zn,target:Zinc
source:Zr,target:Zirconium
source:other_wrought_Al_alloy,target:Alloy
source:pH,target:pH
source:Pressure,target:Pressure
source:Temperature,target:Temperature
source:CommonName,target:Name
source:MaterialCharacteristics,target:hasQuality
source:Notation,target:hasChemicalSymbol
source:RefiningProcess,target:transformationOf
