entity,source_or_target,entity_type,syntactic_matching,lexical_matching,semantic_matching
http://confOf#Country,Source,Class,country,"In the context of a conference, ""country"" typically refers to a nation or state that is represented by its delegates or participants. It signifies the geographical and political entity from which individuals or groups are attending the conference. This can be important for understanding the diverse perspectives, policies, and interests that are brought to the discussions and proceedings of the conference.","Sure, here are the triples verbalised into phrases:

1. The property ""hasCountry"" has a range of ""Country"".
2. ""Contribution"" is disjoint with ""Country"".
3. ""Event"" is disjoint with ""Country"".
4. ""Organization"" is disjoint with ""Country"".
5. ""Person"" is disjoint with ""Country"".
6. ""Topic"" is disjoint with ""Country"".
7. ""Country"" is disjoint with ""Contribution"".
8. ""Country"" is disjoint with ""Event"".
9. ""Country"" is disjoint with ""Organization"".
10. ""Country"" is disjoint with ""Person"".
11. ""Country"" is disjoint with ""Topic"".The subgraph describes a restriction on the class ""Person."" Specifically, it states that a ""Person"" must have at least one value for the property ""hasCountry"" that is of the type ""Country."""
http://confOf#Event,Source,Class,event,"In the context of a conference and using the extra information provided about ConfTool, an ""Event"" typically refers to a specific session, presentation, workshop, or any scheduled activity that is part of the overall conference program. ConfTool is a conference management software that helps in organizing and managing these events, including tasks like scheduling, participant registration, and abstract submission.","Sure, here are the triples verbalised into phrases:

1. ""Administrative_event"" is a subclass of ""Event"".
2. ""Social_event"" is a subclass of ""Event"".
3. ""Working_event"" is a subclass of ""Event"".
4. ""ends_on"" has a domain of ""Event"".
5. ""starts_on"" has a domain of ""Event"".
6. ""City"" is disjoint with ""Event"".
7. ""Contribution"" is disjoint with ""Event"".
8. ""Country"" is disjoint with ""Event"".
9. ""Organization"" is disjoint with ""Event"".
10. ""Person"" is disjoint with ""Event"".
11. ""Topic"" is disjoint with ""Event"".
12. ""Event"" is disjoint with ""City"", ""Contribution"", ""Country"", ""Organization"", ""Person"", and ""Topic""."
http://confOf#Member,Source,Class,member,"In the context of a conference and using the extra information provided about confTool, a ""Member"" typically refers to an individual who is part of a specific group or organization that is involved in the conference. This could include members of the organizing committee, participants who are part of a professional association, or individuals who have registered and paid for membership to gain access to the conference and its resources. In confTool, which is a conference management software, a ""Member"" might have specific roles and permissions, such as submitting papers, reviewing submissions, or accessing member-only content and events.","The class ""Member"" is a subclass of the class ""Participant""."
http://confOf#Member_PC,Source,Class,member pc,"In the context of a conference and using the extra information provided (Reviewer confTool), ""Member_PC"" typically refers to a ""Member of the Program Committee."" The Program Committee is responsible for reviewing and selecting the papers or presentations that will be included in the conference. Members of this committee, often experts in the field, evaluate submissions to ensure they meet the conference's standards and contribute to the academic or professional discourse.","Sure, here are the triples verbalised into phrases:

1. The property ""expertOn"" has a domain of ""Member_PC"".
2. The property ""reviewes"" has a domain of ""Member_PC"".
3. The class ""Member_PC"" is a subclass of ""Person"".The class ""Member_PC"" is defined by several restrictions. Specifically, a ""Member_PC"" is a subclass of three different restrictions:

1. A restriction on the property ""expertOn"" where the values must be of type ""Topic"".
2. A restriction on the property ""reviewes"" where some values must be of type ""Contribution"".
3. Another restriction on the property ""reviewes"" where all values must be of type ""Contribution"".

Additionally, there is a restriction on the property ""expertOn"" where all values must be of type ""Topic""."
http://confOf#Organization,Source,Class,organization,"In the context of a conference, ""organization"" refers to the structured planning and coordination of the event. This includes arranging the venue, scheduling sessions, managing registrations, coordinating speakers and participants, and ensuring that all logistical details are handled efficiently to facilitate a smooth and successful conference.","1. A Company is a subclass of an Organization.
2. A University is a subclass of an Organization.
3. The property employedBy has a range of Organization.
4. A City is disjoint with an Organization.
5. A Contribution is disjoint with an Organization.
6. A Country is disjoint with an Organization.
7. An Event is disjoint with an Organization.
8. A Person is disjoint with an Organization.
9. A Topic is disjoint with an Organization.
10. An Organization is disjoint with a City, a Contribution, a Country, an Event, a Person, and a Topic.The given subgraph can be described in natural language as follows:

1. **Person Class:**
   - The class ""Person"" is a subclass of a restriction that specifies that a person is employed by some organization.
   - Additionally, ""Person"" is a subclass of another restriction that specifies that a person is employed by only organizations.

2. **Class Definitions:**
   - There are several classes defined in the graph:
     - A class that has a postal code.
     - A class that has a street.
     - A class that has a country.
     - A class that has a city.

3. **Union Classes:**
   - There are union classes defined in the graph:
     - One union class includes ""Person"" and another anonymous class.
     - Another union class includes ""Organization"" and another anonymous class.
     - Another union class includes ""Organization"" and another anonymous class.

4. **Restrictions:**
   - There is a restriction on the property ""employedBy"" that specifies that the values must be of type ""Organization"".

5. **Anonymous Classes:**
   - Several anonymous classes are used in the graph to define unions and restrictions:
     - One anonymous class is a union of ""Person"" and another anonymous class.
     - Another anonymous class is a union of ""Organization"" and another anonymous class.
     - Another anonymous class is a union of ""Organization"" and another anonymous class.

6. **Properties:**
   - The property ""hasPostalCode"" has a domain that includes a class with a postal code.
   - The property ""hasStreet"" has a domain that includes a class with a street.
   - The property ""hasCountry"" has a domain that includes a class with a country.
   - The property ""hasCity"" has a domain that includes a class with a city.

In summary, the graph describes a ""Person"" class with specific employment restrictions, several other classes with specific properties, and various unions and restrictions involving ""Person"" and ""Organization"" classes."
http://confOf#Paper,Source,Class,paper,"In the context of a conference and using the extra information provided (confTool), a ""Paper"" typically refers to a scholarly article or research paper that is submitted by researchers or academics for presentation at the conference. These papers are usually subject to a review process, where they are evaluated for quality and relevance before being accepted for presentation. ConfTool is a conference management software that facilitates the submission, review, and management of these papers.","Sure, here are the triples verbalized into phrases:

1. ""Poster"" is disjoint with ""Paper"".
2. ""Short_paper"" is disjoint with ""Paper"".
3. ""Paper"" is a subclass of ""Contribution"".
4. ""Paper"" is disjoint with ""Poster"".
5. ""Paper"" is disjoint with ""Short_paper""."
http://confOf#Participant,Source,Class,participant,"In the context of a conference, particularly when using a conference management tool like ConfTool, a ""Participant"" refers to an individual who attends the conference. This can include attendees who are there to listen to presentations, engage in discussions, network with other professionals, and participate in various conference activities. Participants may include researchers, professionals, students, and other stakeholders interested in the conference topics. ConfTool typically manages the registration, scheduling, and other logistical aspects for these participants.","Sure, here are the triples verbalised into phrases:

1. A ""Member"" is a subclass of a ""Participant"".
2. A ""Regular"" is a subclass of a ""Participant"".
3. A ""Student"" is a subclass of a ""Participant"".
4. The domain of ""earlyRegistration"" is ""Participant"".
5. A ""Participant"" is a subclass of a ""Person""."
http://confOf#Person,Source,Class,person,"In the context of a conference and using the extra information provided about confTool, a ""Person"" typically refers to an individual who is involved in the conference in some capacity. This could include attendees, speakers, organizers, reviewers, or any other participants who are registered or have a role in the event. ConfTool is a conference management software, so within this system, a ""Person"" would be an entity with a user profile that includes relevant details such as name, contact information, and their specific role or roles in the conference.","Sure, here are the triples verbalized into phrases:

1. An Administrator is a subclass of Person.
2. An Assistant is a subclass of Person.
3. An Author is a subclass of Person.
4. A Chair_PC is a subclass of Person.
5. A Member_PC is a subclass of Person.
6. A Participant is a subclass of Person.
7. A Scholar is a subclass of Person.
8. A Science_Worker is a subclass of Person.
9. A Volunteer is a subclass of Person.
10. The property employedBy has a domain of Person.
11. The property hasEmail has a domain of Person.
12. The property hasFax has a domain of Person.
13. The property hasFirstName has a domain of Person.
14. The property hasHomePage has a domain of Person.
15. The property hasPhone has a domain of Person.
16. The property hasSurname has a domain of Person.
17. A City is disjoint with Person.
18. A Contribution is disjoint with Person.
19. A Country is disjoint with Person.
20. An Event is disjoint with Person.
21. An Organization is disjoint with Person.
22. A Topic is disjoint with Person.
23. A Person is disjoint with City, Contribution, Country, Event, Organization, and Topic.The provided subgraph describes a class hierarchy and various restrictions related to the class ""Person."" Here is a natural language description of the subgraph:

1. **Class Definitions and Hierarchies:**
   - ""Person"" is a subclass of several anonymous classes, each represented by a unique identifier.
   - ""Person"" is a subclass of a class that has a minimum cardinality of 1 on the property ""hasStreet.""
   - ""Person"" is a subclass of a class that has a minimum cardinality of 1 on the property ""hasPostalCode.""
   - ""Person"" is a subclass of a class that has a minimum cardinality of 1 on the property ""hasEmail.""
   - ""Person"" is a subclass of a class that has a cardinality of 1 on the property ""hasFirstName.""
   - ""Person"" is a subclass of a class that has a cardinality of 1 on the property ""hasSurname.""
   - ""Person"" is a subclass of a class that has some values from ""City"" on the property ""hasCity.""
   - ""Person"" is a subclass of a class that has some values from ""Country"" on the property ""hasCountry.""
   - ""Person"" is a subclass of a class that has some values from ""Organization"" on the property ""employedBy.""
   - ""Person"" is a subclass of a class that has all values from ""Organization"" on the property ""employedBy.""

2. **Property Domains:**
   - The property ""hasPostalCode"" has a domain of an anonymous class.
   - The property ""hasCountry"" has a domain of an anonymous class.
   - The property ""hasCity"" has a domain of an anonymous class.
   - The property ""hasStreet"" has a domain of an anonymous class.

3. **Restrictions:**
   - There are restrictions on the properties ""hasPostalCode,"" ""hasCountry,"" ""hasCity,"" ""hasStreet,"" ""hasFirstName,"" ""hasSurname,"" ""hasEmail,"" and ""employedBy"" with various cardinalities and value constraints.

4. **Union Classes:**
   - There are union classes involving ""Person"" and ""Organization.""

5. **Anonymous Classes:**
   - Several anonymous classes are defined with various properties and restrictions, often involving ""Person"" and ""Organization.""

In summary, the subgraph defines a detailed ontology for the class ""Person,"" specifying various properties, cardinalities, and value constraints, as well as relationships with other classes such as ""Organization"" and ""City."""
http://confOf#Poster,Source,Class,poster,"In the context of a conference and using the extra information provided (confTool), a ""Poster"" typically refers to a visual presentation of research or findings that is displayed on a large board. Conference attendees can view these posters during designated sessions, allowing for informal discussions between the presenter and interested viewers. The confTool system may be used to manage submissions, scheduling, and other logistics related to these poster presentations.","Sure, here are the triples verbalised into phrases:

1. ""Paper"" is disjoint with ""Poster"".
2. ""Short_paper"" is disjoint with ""Poster"".
3. ""Poster"" is a subclass of ""Contribution"".
4. ""Poster"" is disjoint with ""Paper"".
5. ""Poster"" is disjoint with ""Short_paper""."
http://confOf#Reception,Source,Class,reception,"In the context of a conference, a ""reception"" typically refers to a social event or gathering that is often held to welcome attendees, provide networking opportunities, and allow participants to interact in a more informal setting. It usually includes refreshments, such as drinks and appetizers, and can take place at the beginning of the conference to kick things off or at the end to wrap things up. The goal of a reception is to foster connections among attendees, speakers, and organizers in a relaxed atmosphere.","Sure, here are the triples verbalised into phrases:

1. ""Banquet"" is disjoint with ""Reception"".
2. ""Trip"" is disjoint with ""Reception"".
3. ""Reception"" is a subclass of ""Social_event"".
4. ""Reception"" is disjoint with ""Banquet"".
5. ""Reception"" is disjoint with ""Trip""."
http://confOf#Registration_of_participants_event,Source,Class,registration of participants event,"In the context of a conference, ""Registration_of_participants_event"" refers to the process where individuals sign up or enroll to attend the event. This typically involves collecting personal information, payment details, and other relevant data from the participants. The extra information provided mentions ""Registration of new ConfTool users,"" which indicates that the registration process is being managed through ConfTool, a software platform designed for conference management. Therefore, new participants would need to create a ConfTool account to register for the conference.","1. The class ""Camera_Ready_event"" is disjoint with the class ""Registration_of_participants_event"".
2. The class ""Reviewing_event"" is disjoint with the class ""Registration_of_participants_event"".
3. The class ""Reviewing_results_event"" is disjoint with the class ""Registration_of_participants_event"".
4. The class ""Submission_event"" is disjoint with the class ""Registration_of_participants_event"".
5. The class ""Registration_of_participants_event"" is a subclass of the class ""Administrative_event"".
6. The class ""Registration_of_participants_event"" is disjoint with the classes ""Camera_Ready_event"", ""Reviewing_event"", ""Reviewing_results_event"", and ""Submission_event""."
http://confOf#Regular,Source,Class,regular,"In the context of a conference and using the extra information provided about confTool, ""Regular"" typically refers to a standard type of participant or attendee who registers for the conference. This category usually does not include any special statuses such as student, speaker, or VIP. Regular participants are those who pay the standard registration fee and have access to the general sessions and activities of the conference.","The class ""Regular"" is a subclass of the class ""Participant""."
http://confOf#Reviewing_event,Source,Class,reviewing event,"In the context of a conference and the confTool reviewing procedure for submitted contributions, a ""Reviewing_event"" refers to the process or series of activities where submitted papers, abstracts, or other contributions are evaluated by reviewers. This process typically involves assessing the quality, relevance, and originality of the submissions to determine their suitability for presentation at the conference. The reviewing event ensures that only high-quality and pertinent contributions are included in the conference program.","1. ""Camera_Ready_event"" is disjoint with ""Reviewing_event"".
2. ""Registration_of_participants_event"" is disjoint with ""Reviewing_event"".
3. ""Reviewing_results_event"" is disjoint with ""Reviewing_event"".
4. ""Submission_event"" is disjoint with ""Reviewing_event"".
5. ""Reviewing_event"" is a subclass of ""Administrative_event"".
6. ""Reviewing_event"" is disjoint with ""Camera_Ready_event"".
7. ""Reviewing_event"" is disjoint with ""Registration_of_participants_event"".
8. ""Reviewing_event"" is disjoint with ""Reviewing_results_event"".
9. ""Reviewing_event"" is disjoint with ""Submission_event""."
http://confOf#Reviewing_results_event,Source,Class,reviewing results event,"In the context of a conference, ""Reviewing_results_event"" refers to the stage or event where the outcomes of the paper review process are made available to the authors. This typically involves the authors being able to access the feedback and decisions regarding their submitted papers through a system like ConfTool, which is a conference management software. This event is crucial as it informs the authors whether their submissions have been accepted, rejected, or require revisions.","1. The ""Camera_Ready_event"" is disjoint with the ""Reviewing_results_event"".
2. The ""Registration_of_participants_event"" is disjoint with the ""Reviewing_results_event"".
3. The ""Reviewing_event"" is disjoint with the ""Reviewing_results_event"".
4. The ""Submission_event"" is disjoint with the ""Reviewing_results_event"".
5. The ""Reviewing_results_event"" is a subclass of the ""Administrative_event"".
6. The ""Reviewing_results_event"" is disjoint with the ""Camera_Ready_event"".
7. The ""Reviewing_results_event"" is disjoint with the ""Registration_of_participants_event"".
8. The ""Reviewing_results_event"" is disjoint with the ""Reviewing_event"".
9. The ""Reviewing_results_event"" is disjoint with the ""Submission_event""."
http://confOf#Scholar,Source,Class,scholar,"In the context of a conference, the term ""scholar"" typically refers to an individual who is engaged in academic or scholarly activities, such as a researcher, professor, or student. The ""scholar"" price category in the conference's ConfTool system likely indicates a discounted registration fee specifically for these individuals, recognizing their contribution to academic and research fields. This category is often designed to make the conference more accessible to those who are actively involved in scholarly work.","Sure, here are the triples verbalized into phrases:

1. The property ""studyAt"" has a domain of ""Scholar"".
2. ""Scholar"" is a subclass of ""Person"".The provided subgraph can be described in natural language as follows:

A ""Scholar"" is a subclass of two types of restrictions. The first restriction specifies that a Scholar must study at some University. The second restriction specifies that a Scholar must study only at Universities."
http://confOf#Science_Worker,Source,Class,science worker,"In the context of a conference and based on the extra information provided, ""Science_Worker"" refers to a price category for conference registration. This category is likely designated for individuals who are professionally involved in scientific research or academic work, such as researchers, scientists, or academic staff. The term ""confTool"" suggests that this is a specific registration option available through the conference's registration management system.","The class ""Science Worker"" is a subclass of the class ""Person""."
http://confOf#Short_paper,Source,Class,short paper,"In the context of a conference and using the extra information provided (confTool), a ""Short_paper"" typically refers to a concise research paper or presentation that is shorter in length compared to a full paper. These papers usually present preliminary findings, work-in-progress, or smaller-scale studies. They are often included in conference programs to allow researchers to share their ideas and receive feedback without the need for a comprehensive, full-length paper. ConfTool, a conference management software, may have specific guidelines and submission categories for short papers, distinguishing them from full papers in terms of length, depth, and review criteria.","Sure, here are the triples verbalised into phrases:

1. ""Paper"" is disjoint with ""Short paper"".
2. ""Poster"" is disjoint with ""Short paper"".
3. ""Short paper"" is a subclass of ""Contribution"".
4. ""Short paper"" is disjoint with ""Paper"".
5. ""Short paper"" is disjoint with ""Poster""."
