Entity1,Entity2
source:informationName,target:hasFirstName
source:initiallyUsedFor,target:starts_on
source:introductionDate,target:starts_on
source:isPartOfName,target:hasSurname
source:isPeerReviewed,target:reviewes
source:ist,target:abstract
source:juniorYearsEndYear,target:ends_on
source:juniorYearsStartYear,target:starts_on
source:lastFlightEndDate,target:ends_on
source:lastFlightStartDate,target:starts_on
source:lastSeason,target:ends_on
source:latestPreviewDate,target:ends_on
source:launchDate,target:starts_on
source:launches,target:starts_on
source:leaderTitle,target:has_title
source:localizationThumbnailCaption,target:has_short_title
source:locationIdentifier,target:hasCity
source:locationName,target:location
source:managerTitle,target:has_title
source:mapCaption,target:has_title
source:max,target:maxChoice
source:maxTime,target:ends_on
source:modelEndDate,target:ends_on
source:modelEndYear,target:ends_on
source:modelStartDate,target:starts_on
source:modelStartYear,target:starts_on
source:nameInSimplifiedChinese,target:hasFirstName
source:note,target:remark
source:openingDate,target:starts_on
source:peopleName,target:hasFirstName
source:personName,target:hasFirstName
source:postalCode,target:hasPostalCode
source:premiereDate,target:starts_on
source:presentName,target:hasFirstName
source:productionEndYear,target:ends_on
source:projectEndDate,target:ends_on
source:projectKeyword,target:hasKeyword
source:projectStartDate,target:starts_on
source:ra,target:remark
source:regionLink,target:location
source:reign,target:hasTitle
source:reignName,target:hasTitle
source:reopeningDate,target:starts_on
source:routeEndDirection,target:ends_on
source:sentence,target:remark
source:serviceEndDate,target:ends_on
source:serviceEndYear,target:ends_on
source:settingOfPlay,target:location
source:speaker,target:remark
source:speciality,target:hasTopic
source:start,target:starts_on
source:startDate,target:starts_on
source:startDateTime,target:starts_on
source:startOccupation,target:starts_on
source:startWct,target:starts_on
source:startYear,target:starts_on
source:startYearOfInsertion,target:starts_on
source:subjectOfPlay,target:hasTopic
source:subjectTerm,target:hasTopic
source:synonym,target:remark
source:tempPlace,target:location
source:title,target:has_title
source:titleSingle,target:has_title
source:topic,target:hasTopic
source:umbrellaTitle,target:hasTitle
source:v_hb,target:hasTitle
source:websiteLabel,target:hasHomePage
source:work,target:employedBy
source:wptTitle,target:has_title
source:zipCode,target:hasPostalCode
